,Class,Sample,Date,Peak,RT,scan_number,Intensity,Area%,CAS_ID,Quality,Peak_ID
267,CU,CU3,2015/11/14,24,10.899,2885,4836307,15.05,035373-06-9,86.0,CU3-1114-24
268,CU,CU3,2015/11/14,24,10.899,2885,4836307,15.05,999199-74-1,78.0,CU3-1114-24
269,CU,CU3,2015/11/14,25,11.716,3103,56360,0.18,007452-79-1,76.0,CU3-1114-25
270,CU,CU3,2015/11/14,26,11.851,3139,22335,0.07,000000-00-0,90.0,CU3-1114-26
271,CU,CU3,2015/11/14,27,12.023,3185,79955,0.25,001330-20-7,95.0,CU3-1114-27
272,CU,CU3,2015/11/14,27,12.023,3185,79955,0.25,000108-38-3,95.0,CU3-1114-27
273,CU,CU3,2015/11/14,30,12.364,3276,11137033,34.66,000624-41-9,83.0,CU3-1114-30
274,CU,CU3,2015/11/14,33,12.852,3406,396760,1.23,000105-66-8,91.0,CU3-1114-33
275,CU,CU3,2015/11/14,34,13.114,3476,1703308,5.3,000590-01-2,90.0,CU3-1114-34
276,CU,CU3,2015/11/14,35,13.317,3530,356163,1.11,000628-63-7,78.0,CU3-1114-35
277,CU,CU3,2015/11/14,36,14.171,3758,462681,1.44,037064-20-3,83.0,CU3-1114-36
278,CU,CU3,2015/11/14,39,14.943,3964,946071,2.94,000624-54-4,86.0,CU3-1114-39
279,CU,CU3,2015/11/14,39,14.943,3964,946071,2.94,000105-68-0,86.0,CU3-1114-39
280,CU,CU3,2015/11/14,41,15.629,4147,1024855,3.19,000556-67-2,90.0,CU3-1114-41
281,CU,CU3,2015/11/14,42,15.701,4166,569433,1.77,000109-21-7,90.0,CU3-1114-42
282,CU,CU3,2015/11/14,45,16.293,4324,1596852,4.97,000142-92-7,90.0,CU3-1114-45
283,CU,CU3,2015/11/14,46,16.484,4375,41961,0.13,000527-84-4,93.0,CU3-1114-46
284,CU,CU3,2015/11/14,46,16.484,4375,41961,0.13,000099-87-6,93.0,CU3-1114-46
285,CU,CU3,2015/11/14,46,16.484,4375,41961,0.13,000535-77-3,91.0,CU3-1114-46
286,CU,CU3,2015/11/14,47,16.578,4400,259302,0.81,000138-86-3,98.0,CU3-1114-47
287,CU,CU3,2015/11/14,47,16.578,4400,259302,0.81,005989-54-8,96.0,CU3-1114-47
288,CU,CU3,2015/11/14,49,17.17,4558,692930,2.16,015706-73-7,90.0,CU3-1114-49
289,CU,CU3,2015/11/14,49,17.17,4558,692930,2.16,010032-15-2,90.0,CU3-1114-49
290,CU,CU3,2015/11/14,52,17.74,4710,117189,0.36,000540-18-1,90.0,CU3-1114-52
291,CU,CU3,2015/11/14,52,17.74,4710,117189,0.36,051115-64-1,90.0,CU3-1114-52
292,CU,CU3,2015/11/14,52,17.74,4710,117189,0.36,000106-27-4,90.0,CU3-1114-52
293,CU,CU3,2015/11/14,54,18.97,5038,220079,0.68,000626-77-7,91.0,CU3-1114-54
294,CU,CU3,2015/11/14,55,19.228,5107,239010,0.74,002445-78-5,90.0,CU3-1114-55
295,CU,CU3,2015/11/14,56,19.333,5135,386855,1.2,002445-76-3,83.0,CU3-1114-56
296,CU,CU3,2015/11/14,63,22.152,5887,607059,1.89,000626-82-4,90.0,CU3-1114-63
297,CU,CU3,2015/11/14,64,23.637,6283,442953,1.38,999145-36-1,91.0,CU3-1114-64
298,CU,CU3,2015/11/14,64,23.637,6283,442953,1.38,010032-15-2,90.0,CU3-1114-64
299,CU,CU3,2015/11/14,65,24.165,6424,64728,0.2,002601-13-0,80.0,CU3-1114-65
300,CU,CU3,2015/11/14,65,24.165,6424,64728,0.2,999145-27-2,87.0,CU3-1114-65
301,CU,CU3,2015/11/14,65,24.165,6424,64728,0.2,002198-61-0,87.0,CU3-1114-65
302,CU,CU3,2015/11/14,79,37.289,9925,30868,0.1,001430-97-3,96.0,CU3-1114-79
303,CU,CU3,2015/11/14,79,37.289,9925,30868,0.1,001730-37-6,96.0,CU3-1114-79
304,CU,CU3,2015/11/14,79,37.289,9925,30868,0.1,002523-39-9,95.0,CU3-1114-79
305,CU,CU3,2015/11/14,80,37.338,9938,72985,0.23,001430-97-3,96.0,CU3-1114-80
306,CU,CU3,2015/11/14,80,37.338,9938,72985,0.23,001730-37-6,96.0,CU3-1114-80
307,CU,CU3,2015/11/14,81,37.507,9983,29337,0.09,001430-97-3,95.0,CU3-1114-81
308,CU,CU3,2015/11/14,81,37.507,9983,29337,0.09,001730-37-6,98.0,CU3-1114-81
309,CU,CU3,2015/11/14,81,37.507,9983,29337,0.09,000000-00-0,93.0,CU3-1114-81
310,CU,CU3,2015/11/14,82,37.814,10065,38959,0.12,001430-97-3,92.0,CU3-1114-82
311,CU,CU3,2015/11/14,82,37.814,10065,38959,0.12,001730-37-6,93.0,CU3-1114-82
312,CU,CU3,2015/11/14,83,39.445,10500,169517,0.53,000085-01-8,94.0,CU3-1114-83
313,CU,CU4,2015/11/26,5,8.21,2168,79067,0.16,000123-72-8,81.0,CU4-1126-5
314,CU,CU4,2015/11/26,7,8.379,2213,155700,0.31,000141-78-6,86.0,CU4-1126-7
315,CU,CU4,2015/11/26,8,8.454,2233,242207,0.49,000109-99-9,80.0,CU4-1126-8
316,CU,CU4,2015/11/26,10,8.698,2298,41835,0.08,000071-43-2,90.0,CU4-1126-10
317,CU,CU4,2015/11/26,13,8.949,2365,44728,0.09,062016-48-2,78.0,CU4-1126-13
318,CU,CU4,2015/11/26,15,9.219,2437,236940,0.48,000105-37-3,91.0,CU4-1126-15
319,CU,CU4,2015/11/26,17,9.575,2532,707240,1.42,000137-32-6,91.0,CU4-1126-17
320,CU,CU4,2015/11/26,17,9.575,2532,707240,1.42,034713-94-5,91.0,CU4-1126-17
321,CU,CU4,2015/11/26,18,9.942,2630,114532,0.23,000108-88-3,93.0,CU4-1126-18
322,CU,CU4,2015/11/26,21,10.512,2782,1639142,3.29,000105-54-4,95.0,CU4-1126-21
323,CU,CU4,2015/11/26,22,10.688,2829,456544,0.92,000106-36-5,90.0,CU4-1126-22
324,CU,CU4,2015/11/26,23,10.763,2849,2685332,5.39,000123-86-4,86.0,CU4-1126-23
325,CU,CU4,2015/11/26,24,10.823,2865,2944806,5.91,000541-05-9,91.0,CU4-1126-24
326,CU,CU4,2015/11/26,25,11.498,3045,2806663,5.63,007452-79-1,91.0,CU4-1126-25
327,CU,CU4,2015/11/26,27,11.952,3166,123004,0.25,000108-38-3,97.0,CU4-1126-27
328,CU,CU4,2015/11/26,27,11.952,3166,123004,0.25,000095-47-6,97.0,CU4-1126-27
329,CU,CU4,2015/11/26,28,12.045,3191,206720,0.41,000111-27-3,86.0,CU4-1126-28
330,CU,CU4,2015/11/26,28,12.045,3191,206720,0.41,000592-41-6,80.0,CU4-1126-28
331,CU,CU4,2015/11/26,29,12.184,3228,9361576,18.79,000624-41-9,83.0,CU4-1126-29
332,CU,CU4,2015/11/26,31,12.66,3355,1607535,3.23,000105-66-8,91.0,CU4-1126-31
333,CU,CU4,2015/11/26,33,12.949,3432,673294,1.35,000590-01-2,90.0,CU4-1126-33
334,CU,CU4,2015/11/26,34,13.125,3479,519129,1.04,000628-63-7,83.0,CU4-1126-34
335,CU,CU4,2015/11/26,35,13.297,3525,33200,0.07,000100-66-3,93.0,CU4-1126-35
336,CU,CU4,2015/11/26,36,13.905,3687,51489,0.1,005837-78-5,90.0,CU4-1126-36
337,CU,CU4,2015/11/26,36,13.905,3687,51489,0.1,055514-48-2,91.0,CU4-1126-36
338,CU,CU4,2015/11/26,37,13.965,3703,3449367,6.92,037064-20-3,90.0,CU4-1126-37
339,CU,CU4,2015/11/26,42,14.767,3917,214483,0.43,000105-68-0,83.0,CU4-1126-42
340,CU,CU4,2015/11/26,44,15.487,4109,1088035,2.18,000109-21-7,90.0,CU4-1126-44
341,CU,CU4,2015/11/26,45,15.535,4122,1222490,2.45,000556-67-2,91.0,CU4-1126-45
342,CU,CU4,2015/11/26,46,15.618,4144,1618415,3.25,000123-66-0,91.0,CU4-1126-46
343,CU,CU4,2015/11/26,48,16.064,4263,3947421,7.92,000142-92-7,90.0,CU4-1126-48
344,CU,CU4,2015/11/26,51,16.945,4498,2289719,4.6,015706-73-7,90.0,CU4-1126-51
345,CU,CU4,2015/11/26,53,17.515,4650,247588,0.5,000540-18-1,90.0,CU4-1126-53
346,CU,CU4,2015/11/26,53,17.515,4650,247588,0.5,051115-64-1,90.0,CU4-1126-53
347,CU,CU4,2015/11/26,54,18.725,4973,1620214,3.25,000626-77-7,91.0,CU4-1126-54
348,CU,CU4,2015/11/26,56,18.999,5046,537537,1.08,002445-78-5,90.0,CU4-1126-56
349,CU,CU4,2015/11/26,57,19.104,5074,343738,0.69,002445-76-3,90.0,CU4-1126-57
350,CU,CU4,2015/11/26,61,20.18,5361,177411,0.36,068039-26-9,83.0,CU4-1126-61
351,CU,CU4,2015/11/26,64,20.705,5501,260535,0.52,013450-73-2,90.0,CU4-1126-64
352,CU,CU4,2015/11/26,65,21.919,5825,2014314,4.04,000626-82-4,90.0,CU4-1126-65
353,CU,CU4,2015/11/26,67,23.411,6223,2255569,4.53,999145-36-1,91.0,CU4-1126-67
354,CU,CU4,2015/11/26,67,23.411,6223,2255569,4.53,010032-15-2,78.0,CU4-1126-67
355,CU,CU4,2015/11/26,68,23.936,6363,175623,0.35,999145-27-2,91.0,CU4-1126-68
356,CU,CU4,2015/11/26,68,23.936,6363,175623,0.35,002198-61-0,90.0,CU4-1126-68
357,CU,CU4,2015/11/26,74,28.176,7494,227224,0.46,006378-65-0,91.0,CU4-1126-74
358,CU,CU4,2015/11/26,77,31.872,8480,676290,1.36,000502-61-4,97.0,CU4-1126-77
359,CU,CU4,2015/11/26,86,37.101,9875,18876,0.04,002523-37-7,76.0,CU4-1126-86
360,CU,CU4,2015/11/26,87,37.157,9890,45243,0.09,002523-39-9,93.0,CU4-1126-87
361,CU,CU4,2015/11/26,87,37.157,9890,45243,0.09,001730-37-6,93.0,CU4-1126-87
362,CU,CU4,2015/11/26,87,37.157,9890,45243,0.09,002523-37-7,95.0,CU4-1126-87
363,CU,CU4,2015/11/26,89,39.253,10449,138835,0.28,000085-01-8,95.0,CU4-1126-89
364,CU,CU4,2015/11/18,6,8.346,2204,50184,0.07,000534-22-5,90.0,CU4-1118-6
365,CU,CU4,2015/11/18,7,8.394,2217,272788,0.4,000141-78-6,90.0,CU4-1118-7
366,CU,CU4,2015/11/18,8,8.477,2239,669347,0.99,000109-99-9,80.0,CU4-1118-8
367,CU,CU4,2015/11/18,10,8.724,2305,38706,0.06,000071-43-2,91.0,CU4-1118-10
368,CU,CU4,2015/11/18,12,8.807,2327,310934,0.46,000107-86-8,83.0,CU4-1118-12
369,CU,CU4,2015/11/18,12,8.807,2327,310934,0.46,001115-11-3,90.0,CU4-1118-12
370,CU,CU4,2015/11/18,12,8.807,2327,310934,0.46,000922-63-4,97.0,CU4-1118-12
371,CU,CU4,2015/11/18,15,9.264,2449,302634,0.45,000105-37-3,91.0,CU4-1118-15
372,CU,CU4,2015/11/18,17,9.632,2547,1238054,1.82,000137-32-6,83.0,CU4-1118-17
373,CU,CU4,2015/11/18,18,9.763,2582,81678,0.12,024587-26-6,95.0,CU4-1118-18
374,CU,CU4,2015/11/18,18,9.763,2582,81678,0.12,004313-57-9,81.0,CU4-1118-18
375,CU,CU4,2015/11/18,18,9.763,2582,81678,0.12,023056-94-2,78.0,CU4-1118-18
376,CU,CU4,2015/11/18,19,9.988,2642,343500,0.51,000108-88-3,93.0,CU4-1118-19
377,CU,CU4,2015/11/18,21,10.572,2798,1678288,2.47,000105-54-4,94.0,CU4-1118-21
378,CU,CU4,2015/11/18,22,10.741,2843,918168,1.35,000106-36-5,90.0,CU4-1118-22
379,CU,CU4,2015/11/18,23,10.824,2865,5155319,7.59,000123-86-4,90.0,CU4-1118-23
380,CU,CU4,2015/11/18,24,10.872,2878,3720544,5.48,000541-05-9,91.0,CU4-1118-24
381,CU,CU4,2015/11/18,25,11.562,3062,1909354,2.81,007452-79-1,91.0,CU4-1118-25
382,CU,CU4,2015/11/18,27,11.997,3178,475973,0.7,000108-38-3,97.0,CU4-1118-27
383,CU,CU4,2015/11/18,27,11.997,3178,475973,0.7,000095-47-6,97.0,CU4-1118-27
384,CU,CU4,2015/11/18,28,12.109,3208,367386,0.54,000111-27-3,83.0,CU4-1118-28
385,CU,CU4,2015/11/18,29,12.252,3246,10849119,15.98,000624-41-9,83.0,CU4-1118-29
386,CU,CU4,2015/11/18,30,12.582,3334,86008,0.13,000100-42-5,96.0,CU4-1118-30
387,CU,CU4,2015/11/18,30,12.582,3334,86008,0.13,000694-87-1,96.0,CU4-1118-30
388,CU,CU4,2015/11/18,31,12.728,3373,2001512,2.95,000105-66-8,91.0,CU4-1118-31
389,CU,CU4,2015/11/18,33,13.005,3447,1756431,2.59,000590-01-2,90.0,CU4-1118-33
390,CU,CU4,2015/11/18,34,13.189,3496,841527,1.24,000628-63-7,78.0,CU4-1118-34
391,CU,CU4,2015/11/18,35,13.346,3538,110131,0.16,000100-66-3,96.0,CU4-1118-35
392,CU,CU4,2015/11/18,36,13.976,3706,60227,0.09,005837-78-5,80.0,CU4-1118-36
393,CU,CU4,2015/11/18,36,13.976,3706,60227,0.09,055514-48-2,94.0,CU4-1118-36
394,CU,CU4,2015/11/18,37,14.04,3723,2887767,4.25,037064-20-3,83.0,CU4-1118-37
395,CU,CU4,2015/11/18,42,14.677,3893,56934,0.08,000100-52-7,93.0,CU4-1118-42
396,CU,CU4,2015/11/18,43,14.835,3935,414514,0.61,000624-54-4,86.0,CU4-1118-43
397,CU,CU4,2015/11/18,43,14.835,3935,414514,0.61,000105-68-0,86.0,CU4-1118-43
398,CU,CU4,2015/11/18,46,15.566,4130,2225858,3.28,000109-21-7,86.0,CU4-1118-46
399,CU,CU4,2015/11/18,47,15.701,4166,1978223,2.91,000123-66-0,91.0,CU4-1118-47
400,CU,CU4,2015/11/18,49,16.15,4286,5358181,7.89,000142-92-7,90.0,CU4-1118-49
401,CU,CU4,2015/11/18,50,16.544,4391,54994,0.08,005989-54-8,93.0,CU4-1118-50
402,CU,CU4,2015/11/18,52,16.945,4498,63007,0.09,001733-25-1,81.0,CU4-1118-52
403,CU,CU4,2015/11/18,53,17.031,4521,3342110,4.92,015706-73-7,90.0,CU4-1118-53
404,CU,CU4,2015/11/18,56,17.601,4673,324011,0.48,000540-18-1,86.0,CU4-1118-56
405,CU,CU4,2015/11/18,56,17.601,4673,324011,0.48,051115-64-1,90.0,CU4-1118-56
406,CU,CU4,2015/11/18,56,17.601,4673,324011,0.48,000106-27-4,78.0,CU4-1118-56
407,CU,CU4,2015/11/18,59,18.816,4997,2700161,3.98,000626-77-7,91.0,CU4-1118-59
408,CU,CU4,2015/11/18,61,19.089,5070,793792,1.17,002445-78-5,83.0,CU4-1118-61
409,CU,CU4,2015/11/18,62,19.191,5097,744133,1.1,002445-76-3,90.0,CU4-1118-62
410,CU,CU4,2015/11/18,65,20.206,5368,54012,0.08,007785-66-2,80.0,CU4-1118-65
411,CU,CU4,2015/11/18,66,20.266,5384,269512,0.4,068039-26-9,86.0,CU4-1118-66
412,CU,CU4,2015/11/18,67,20.608,5475,48168,0.07,002349-07-7,80.0,CU4-1118-67
413,CU,CU4,2015/11/18,69,20.772,5519,408135,0.6,013450-73-2,92.0,CU4-1118-69
414,CU,CU4,2015/11/18,71,22.013,5850,3990339,5.88,000626-82-4,91.0,CU4-1118-71
415,CU,CU4,2015/11/18,72,22.264,5917,103193,0.15,000106-32-1,94.0,CU4-1118-72
416,CU,CU4,2015/11/18,74,23.505,6248,3660152,5.39,999145-36-1,91.0,CU4-1118-74
417,CU,CU4,2015/11/18,74,23.505,6248,3660152,5.39,010032-15-2,78.0,CU4-1118-74
418,CU,CU4,2015/11/18,75,24.023,6386,397701,0.59,999145-27-4,90.0,CU4-1118-75
419,CU,CU4,2015/11/18,75,24.023,6386,397701,0.59,999145-27-3,90.0,CU4-1118-75
420,CU,CU4,2015/11/18,75,24.023,6386,397701,0.59,002198-61-0,90.0,CU4-1118-75
421,CU,CU4,2015/11/18,86,28.51,7583,55332,0.08,000629-59-4,92.0,CU4-1118-86
422,CU,CU4,2015/11/18,87,31.231,8309,34273,0.05,000644-30-4,81.0,CU4-1118-87
423,CU,CU4,2015/11/18,90,31.951,8501,593855,0.87,000502-61-4,98.0,CU4-1118-90
424,CU,CU4,2015/11/18,92,34.493,9179,130759,0.19,999420-40-5,80.0,CU4-1118-92
425,CU,CU4,2015/11/18,95,37.177,9895,24346,0.04,001430-97-3,94.0,CU4-1118-95
426,CU,CU4,2015/11/18,95,37.177,9895,24346,0.04,001730-37-6,93.0,CU4-1118-95
427,CU,CU4,2015/11/18,95,37.177,9895,24346,0.04,002523-37-7,90.0,CU4-1118-95
428,CU,CU4,2015/11/18,96,37.225,9908,50441,0.07,001430-97-3,97.0,CU4-1118-96
429,CU,CU4,2015/11/18,96,37.225,9908,50441,0.07,001730-37-6,97.0,CU4-1118-96
430,CU,CU4,2015/11/18,96,37.225,9908,50441,0.07,002523-39-9,95.0,CU4-1118-96
431,CU,CU4,2015/11/18,97,37.386,9951,19810,0.03,001430-97-3,93.0,CU4-1118-97
432,CU,CU4,2015/11/18,97,37.386,9951,19810,0.03,001556-99-6,90.0,CU4-1118-97
433,CU,CU4,2015/11/18,97,37.386,9951,19810,0.03,001730-37-6,93.0,CU4-1118-97
434,CU,CU4,2015/11/18,98,39.332,10470,159678,0.24,000085-01-8,95.0,CU4-1118-98
435,CU,CU4,2015/12/17,6,8.552,2259,110224,0.24,004170-30-3,87.0,CU4-1217-6
436,CU,CU4,2015/12/17,6,8.552,2259,110224,0.24,001191-99-7,90.0,CU4-1217-6
437,CU,CU4,2015/12/17,6,8.552,2259,110224,0.24,000123-73-9,87.0,CU4-1217-6
438,CU,CU4,2015/12/17,8,8.725,2305,493268,1.07,000110-54-3,90.0,CU4-1217-8
439,CU,CU4,2015/12/17,10,8.938,2362,97213,0.21,000141-78-6,86.0,CU4-1217-10
440,CU,CU4,2015/12/17,12,9.073,2398,572459,1.24,000109-99-9,90.0,CU4-1217-12
441,CU,CU4,2015/12/17,14,9.478,2506,45100,0.1,000071-43-2,91.0,CU4-1217-14
442,CU,CU4,2015/12/17,15,9.519,2517,300008,0.65,000071-36-3,80.0,CU4-1217-15
443,CU,CU4,2015/12/17,17,9.883,2614,39892,0.09,062016-48-2,78.0,CU4-1217-17
444,CU,CU4,2015/12/17,19,10.254,2713,443000,0.96,000105-37-3,91.0,CU4-1217-19
445,CU,CU4,2015/12/17,20,10.306,2727,266699,0.58,000109-60-4,78.0,CU4-1217-20
446,CU,CU4,2015/12/17,21,10.745,2844,717537,1.55,000137-32-6,91.0,CU4-1217-21
447,CU,CU4,2015/12/17,21,10.745,2844,717537,1.55,034713-94-5,91.0,CU4-1217-21
448,CU,CU4,2015/12/17,25,11.367,3010,132815,0.29,000108-88-3,93.0,CU4-1217-25
449,CU,CU4,2015/12/17,28,12.177,3226,2922312,6.31,000105-54-4,96.0,CU4-1217-28
450,CU,CU4,2015/12/17,29,12.421,3291,292950,0.63,000106-36-5,90.0,CU4-1217-29
451,CU,CU4,2015/12/17,30,12.537,3322,1555983,3.36,000123-86-4,90.0,CU4-1217-30
452,CU,CU4,2015/12/17,31,12.698,3365,2911257,6.29,000541-05-9,91.0,CU4-1217-31
453,CU,CU4,2015/12/17,33,13.549,3592,4818330,10.4,007452-79-1,91.0,CU4-1217-33
454,CU,CU4,2015/12/17,36,14.434,3828,4772605,10.31,000624-41-9,83.0,CU4-1217-36
455,CU,CU4,2015/12/17,38,15.037,3989,1547318,3.34,000105-66-8,91.0,CU4-1217-38
456,CU,CU4,2015/12/17,39,15.39,4083,202139,0.44,000590-01-2,90.0,CU4-1217-39
457,CU,CU4,2015/12/17,40,15.577,4133,389220,0.84,000628-63-7,83.0,CU4-1217-40
458,CU,CU4,2015/12/17,41,16.458,4368,138864,0.3,005837-78-5,94.0,CU4-1217-41
459,CU,CU4,2015/12/17,41,16.458,4368,138864,0.3,055514-48-2,94.0,CU4-1217-41
460,CU,CU4,2015/12/17,42,16.657,4421,3880219,8.38,037064-20-3,83.0,CU4-1217-42
461,CU,CU4,2015/12/17,42,16.657,4421,3880219,8.38,015706-73-7,83.0,CU4-1217-42
462,CU,CU4,2015/12/17,46,17.568,4664,78988,0.17,000105-68-0,86.0,CU4-1217-46
463,CU,CU4,2015/12/17,46,17.568,4664,78988,0.17,002438-20-2,78.0,CU4-1217-46
464,CU,CU4,2015/12/17,49,18.407,4888,648712,1.4,000109-21-7,91.0,CU4-1217-49
465,CU,CU4,2015/12/17,50,18.482,4908,1549932,3.35,000556-67-2,83.0,CU4-1217-50
466,CU,CU4,2015/12/17,51,18.535,4922,1560956,3.37,000123-66-0,95.0,CU4-1217-51
467,CU,CU4,2015/12/17,54,19.03,5054,3495299,7.55,000142-92-7,90.0,CU4-1217-54
468,CU,CU4,2015/12/17,55,19.236,5109,97584,0.21,000100-45-8,83.0,CU4-1217-55
469,CU,CU4,2015/12/17,57,19.607,5208,115970,0.25,000138-86-3,98.0,CU4-1217-57
470,CU,CU4,2015/12/17,57,19.607,5208,115970,0.25,005989-54-8,98.0,CU4-1217-57
471,CU,CU4,2015/12/17,59,19.869,5278,74256,0.16,061692-83-9,80.0,CU4-1217-59
472,CU,CU4,2015/12/17,60,20.068,5331,1451183,3.13,015706-73-7,90.0,CU4-1217-60
473,CU,CU4,2015/12/17,62,20.671,5492,195479,0.42,000540-18-1,90.0,CU4-1217-62
474,CU,CU4,2015/12/17,62,20.671,5492,195479,0.42,051115-64-1,90.0,CU4-1217-62
475,CU,CU4,2015/12/17,65,21.983,5842,1078689,2.33,000626-77-7,91.0,CU4-1217-65
476,CU,CU4,2015/12/17,67,22.321,5932,727321,1.57,002445-78-5,83.0,CU4-1217-67
477,CU,CU4,2015/12/17,70,23.558,6262,145300,0.31,068039-26-9,91.0,CU4-1217-70
478,CU,CU4,2015/12/17,73,24.131,6415,1603791,3.46,013450-73-2,95.0,CU4-1217-73
479,CU,CU4,2015/12/17,74,25.402,6754,948307,2.05,000626-82-4,80.0,CU4-1217-74
480,CU,CU4,2015/12/17,75,25.616,6811,144326,0.31,000106-32-1,93.0,CU4-1217-75
481,CU,CU4,2015/12/17,76,25.676,6827,120662,0.26,000112-40-3,94.0,CU4-1217-76
482,CU,CU4,2015/12/17,77,26.984,7176,2109432,4.55,010032-15-2,90.0,CU4-1217-77
483,CU,CU4,2015/12/17,81,29.08,7735,121222,0.26,000629-50-5,91.0,CU4-1217-81
484,CU,CU4,2015/12/17,84,31.925,8494,93411,0.2,006378-65-0,87.0,CU4-1217-84
485,CU,CU4,2015/12/17,85,32.326,8601,148358,0.32,000629-59-4,97.0,CU4-1217-85
486,CU,CU4,2015/12/17,89,35.396,9420,124455,0.27,000629-62-9,95.0,CU4-1217-89
487,CU,CU4,2015/12/17,90,35.715,9505,453068,0.98,000502-61-4,95.0,CU4-1217-90
488,CU,CU4,2015/12/17,92,38.305,10196,87417,0.19,000544-76-3,94.0,CU4-1217-92
489,CU,CU4,2015/12/17,96,41.345,11007,22551,0.05,001730-37-6,81.0,CU4-1217-96
490,CU,CU4,2015/12/17,96,41.345,11007,22551,0.05,002523-37-7,81.0,CU4-1217-96
491,CU,CU4,2015/12/17,97,43.302,11529,239988,0.52,000085-01-8,95.0,CU4-1217-97
492,CU,CU4,2015/12/17,98,43.549,11595,7844,0.02,000120-12-7,76.0,CU4-1217-98
493,CU,CU4,2015/12/17,98,43.549,11595,7844,0.02,000085-01-8,89.0,CU4-1217-98
494,CU,CU4,2015/11/03,7,8.541,2256,690176,0.9,000109-99-9,90.0,CU4-1103-7
495,CU,CU4,2015/11/03,9,8.901,2352,124307,0.16,000071-43-2,94.0,CU4-1103-9
496,CU,CU4,2015/11/03,10,8.953,2366,814775,1.06,000071-36-3,86.0,CU4-1103-10
497,CU,CU4,2015/11/03,14,9.654,2553,287495,0.37,000109-60-4,78.0,CU4-1103-14
498,CU,CU4,2015/11/03,15,9.796,2591,92586,0.12,000623-42-7,90.0,CU4-1103-15
499,CU,CU4,2015/11/03,16,9.838,2602,81007,0.11,000110-80-5,86.0,CU4-1103-16
500,CU,CU4,2015/11/03,17,10.07,2664,1611302,2.09,001565-80-6,83.0,CU4-1103-17
501,CU,CU4,2015/11/03,17,10.07,2664,1611302,2.09,000137-32-6,91.0,CU4-1103-17
502,CU,CU4,2015/11/03,17,10.07,2664,1611302,2.09,034713-94-5,86.0,CU4-1103-17
503,CU,CU4,2015/11/03,18,10.156,2687,69420,0.09,001115-11-3,93.0,CU4-1103-18
504,CU,CU4,2015/11/03,18,10.156,2687,69420,0.09,000922-63-4,87.0,CU4-1103-18
505,CU,CU4,2015/11/03,19,10.344,2737,82656,0.11,024587-27-7,87.0,CU4-1103-19
506,CU,CU4,2015/11/03,19,10.344,2737,82656,0.11,019264-50-7,91.0,CU4-1103-19
507,CU,CU4,2015/11/03,21,10.614,2809,782235,1.02,000108-88-3,93.0,CU4-1103-21
508,CU,CU4,2015/11/03,23,10.865,2876,97335,0.13,000868-57-5,90.0,CU4-1103-23
509,CU,CU4,2015/11/03,24,11.116,2943,95321,0.12,000111-66-0,95.0,CU4-1103-24
510,CU,CU4,2015/11/03,24,11.116,2943,95321,0.12,038851-70-6,95.0,CU4-1103-24
511,CU,CU4,2015/11/03,24,11.116,2943,95321,0.12,999018-64-2,96.0,CU4-1103-24
512,CU,CU4,2015/11/03,25,11.348,3005,248656,0.32,000066-25-1,80.0,CU4-1103-25
513,CU,CU4,2015/11/03,26,11.483,3041,92993,0.12,000111-67-1,96.0,CU4-1103-26
514,CU,CU4,2015/11/03,26,11.483,3041,92993,0.12,007642-04-8,95.0,CU4-1103-26
515,CU,CU4,2015/11/03,27,11.615,3076,303451,0.39,000106-36-5,83.0,CU4-1103-27
516,CU,CU4,2015/11/03,28,11.723,3105,3558958,4.62,000123-86-4,83.0,CU4-1103-28
517,CU,CU4,2015/11/03,29,11.892,3150,6421954,8.33,000541-05-9,90.0,CU4-1103-29
518,CU,CU4,2015/11/03,30,11.997,3178,64448,0.08,999199-74-1,78.0,CU4-1103-30
519,CU,CU4,2015/11/03,31,12.998,3445,130940,0.17,000100-41-4,81.0,CU4-1103-31
520,CU,CU4,2015/11/03,32,13.223,3505,1245881,1.62,000108-38-3,90.0,CU4-1103-32
521,CU,CU4,2015/11/03,32,13.223,3505,1245881,1.62,000106-42-3,90.0,CU4-1103-32
522,CU,CU4,2015/11/03,33,13.549,3592,14853622,19.28,000624-41-9,83.0,CU4-1103-33
523,CU,CU4,2015/11/03,36,14.126,3746,431005,0.56,000105-66-8,90.0,CU4-1103-36
524,CU,CU4,2015/11/03,37,14.317,3797,216105,0.28,999067-89-0,87.0,CU4-1103-37
525,CU,CU4,2015/11/03,38,14.449,3832,2041054,2.65,000590-01-2,90.0,CU4-1103-38
526,CU,CU4,2015/11/03,39,14.636,3882,817224,1.06,000123-92-2,83.0,CU4-1103-39
527,CU,CU4,2015/11/03,40,14.977,3973,473229,0.61,000106-70-7,93.0,CU4-1103-40
528,CU,CU4,2015/11/03,42,15.697,4165,661125,0.86,037064-20-3,83.0,CU4-1103-42
529,CU,CU4,2015/11/03,45,16.585,4402,1011834,1.31,000105-68-0,90.0,CU4-1103-45
530,CU,CU4,2015/11/03,45,16.585,4402,1011834,1.31,054004-43-2,83.0,CU4-1103-45
531,CU,CU4,2015/11/03,46,16.919,4491,60587,0.08,000108-95-2,86.0,CU4-1103-46
532,CU,CU4,2015/11/03,47,17.035,4522,38814,0.05,103495-51-8,76.0,CU4-1103-47
533,CU,CU4,2015/11/03,47,17.035,4522,38814,0.05,000100-47-0,76.0,CU4-1103-47
